#wvl [um]      Flux [erg/s/cm]
1.21652387     6192.02591        
1.216375895    5804.69203        
1.216227956    5536.96843        
1.216080053    5696.31741        
1.215932186    4703.25454        
1.215784355    5989.58399        
1.215636559    6177.25074        
1.2154888      5913.64574        
1.215341077    6368.31399        
1.215193389    6102.82238        
1.215045738    4725.7896         
1.214898122    4395.15978        
1.214750542    4956.91446        
1.214602998    5553.18131        
1.21445549     5532.08634        
1.214308018    5891.95843        
1.214160581    5760.97592        
1.214013181    6659.6215         
1.213865816    5130.14406        
1.213718487    5519.92364        
1.213571193    5762.34064        
1.213423936    5863.9211         
1.213276714    5492.41619        
1.213129528    3361.7988         
1.212982377    4095.40072        
1.212835262    6164.77531        
1.212688183    5631.95747        
1.21254114     5036.21839        
1.212394132    5246.89537        
1.21224716     5443.02495        
1.212100223    5519.6029         
1.211953322    5296.74434        
1.211806457    4079.17899        
1.211659628    5087.76957        
1.211512833    4936.15371        
1.211366075    3699.24327        
1.211219352    5294.43379        
1.211072664    5627.18237        
1.210926012    4868.67063        
1.210779396    6325.13624        
1.210632815    5518.89407        
1.21048627     5000.43954        
1.21033976     5632.36201        
1.210193285    6330.16339        
1.210046846    6046.04312        
1.209900442    5492.28323        
1.209754074    4992.47326        
1.209607741    5008.96019        
1.209461444    5729.00645        
1.209315182    4101.88564        
1.209168955    3660.82427        
1.209022764    5530.67202        
1.208876608    4952.77904        
1.208730488    6641.06115        
1.208584402    5711.58565        
1.208438352    5434.85817        
1.208292338    3352.421          
1.208146358    3210.99734        
1.208000414    5357.65516        
1.207854505    5706.69712        
1.207708632    5755.6878         
1.207562793    3984.72905        
1.20741699     4391.07098        
1.207271222    3841.71402        
1.207125489    3809.29801        
1.206979792    5161.39522        
1.206834129    5457.0879         
1.206688502    3976.42972        
1.20654291     4663.8532         
1.206397353    5884.90975        
1.206251831    5945.06632        
1.206106344    6056.44627        
1.205960892    6476.79798        
1.205815476    5696.80686        
1.205670094    4546.72928        
1.205524748    3970.55305        
1.205379436    5514.01342        
1.20523416     6170.51999        
1.205088918    3748.20394        
1.204943712    4986.7611         
1.20479854     5577.15879        
1.204653404    4289.03169        
1.204508303    4446.03393        
1.204363236    5189.11331        
1.204218204    5096.9829         
1.204073208    5215.08338        
1.203928246    5561.72907        
1.203783319    2946.35593        
1.203638427    4292.47865        
1.20349357     5234.45682        
1.203348748    2459.47141        
1.20320396     4171.47039        
1.203059208    4171.0722         
1.20291449     4430.93777        
1.202769807    5288.91388        
1.202625159    4071.89507        
1.202480546    4891.7861         
1.202335967    3943.44128        
1.202191423    3515.01981        
1.202046914    5702.94448        
1.20190244     3698.90869        
1.201758       4086.61016        
1.201613595    4614.24461        
1.201469225    5797.2036         
1.20132489     4686.91703        
1.201180589    4960.06492        
1.201036323    3967.95843        
1.200892091    4676.49349        
1.200747894    4287.84035        
1.200603732    4798.61053        
1.200459605    3467.20385        
1.200315512    4486.53778        
1.200171453    4764.40839        
1.200027429    4995.77107        
1.19988344     4255.66832        
1.199739485    4163.61397        
1.199595565    6221.42395        
1.199451679    4134.87002        
1.199307828    2382.93411        
1.199164011    3720.28126        
1.199020229    4218.81174        
1.198876481    4912.16256        
1.198732768    3842.17756        
1.198589089    2178.36944        
1.198445445    6410.29693        
1.198301835    4769.13782        
1.19815826     3318.56952        
1.198014718    4878.14905        
1.197871212    2776.92334        
1.197727739    4624.33426        
1.197584301    4914.51357        
1.197440898    4597.66973        
1.197297528    3847.94348        
1.197154193    3941.18991        
1.197010893    4183.49358        
1.196867626    3674.18486        
1.196724394    5682.65216        
1.196581197    3440.34092        
1.196438033    3442.63411        
1.196294904    3537.00619        
1.196151809    4099.57268        
1.196008748    5524.92931        
1.195865721    4224.27943        
1.195722729    4233.96583        
1.195579771    4245.26002        
1.195436847    4127.22626        
1.195293957    2959.59816        
1.195151101    3069.18961        
1.19500828     2319.15928        
1.194865492    4984.86338        
1.194722739    4820.20612        
1.19458002     4837.85657        
1.194437335    5506.97292        
1.194294684    3625.07058        
1.194152067    4911.72859        
1.194009484    1626.40864        
1.193866935    2516.96825        
1.19372442     5195.56103        
1.193581939    2249.78678        
1.193439493    3712.38099        
1.19329708     5211.15547        
1.193154701    5140.88705        
1.193012356    3998.14291        
1.192870045    4887.85452        
1.192727768    3260.67135        
1.192585525    2922.41088        
1.192443316    3792.28143        
1.192301141    4021.69399        
1.192159       3901.95985        
1.192016893    3055.84393        
1.191874819    4645.51912        
1.191732779    3071.01517        
1.191590774    2812.12246        
1.191448802    3743.2399         
1.191306864    3005.52669        
1.191164959    2425.18986        
1.191023089    3698.28317        
1.190881252    2569.8336         
1.190739449    5250.45037        
1.19059768     4530.62004        
1.190455945    3795.65061        
1.190314243    2540.38275        
1.190172575    3734.35438        
1.190030941    3373.19568        
1.18988934     4063.09809        
1.189747773    3334.54275        
1.18960624     1692.83673        
1.189464741    1917.42808        
1.189323275    4041.51313        
1.189181843    3126.69646        
1.189040444    4392.90958        
1.188899079    3518.72649        
1.188757748    4205.2368         
1.18861645     1897.48846        
1.188475186    3049.13881        
1.188333956    2666.40177        
1.188192759    3456.45225        
1.188051595    3539.20731        
1.187910465    2744.65829        
1.187769369    3700.66104        
1.187628306    4389.61139        
1.187487277    4076.07715        
1.187346281    3483.32724        
1.187205319    3291.77114        
1.18706439     1813.97116        
1.186923494    3957.35156        
1.186782632    2907.79483        
1.186641804    3290.24989        
1.186501009    3458.45969        
1.186360247    1886.22578        
1.186219518    2642.8153         
1.186078823    3249.20032        
1.185938162    2781.42071        
1.185797534    3352.64391        
1.185656939    3950.63307        
1.185516377    3884.3713         
1.185375849    1085.8733         
1.185235354    2082.4787         
1.185094892    3959.94664        
1.184954464    3549.08227        
1.184814069    3642.54544        
1.184673707    5613.72506        
1.184533378    5290.11811        
1.184393083    3434.86501        
1.184252821    2404.01846        
1.184112592    3932.07191        
1.183972397    2175.99268        
1.183832234    2794.54414        
1.183692105    1687.09013        
1.183552009    1685.52905        
1.183411946    4394.96035        
1.183271916    2684.09951        
1.183131919    4645.1034         
1.182991956    2702.78892        
1.182852025    1667.30671        
1.182712128    3913.2921         
1.182572264    3892.95779        
